20140901,1031064940,1121867055
20140902,1034516380,1048471810
20140903,980528786,998207190
20140904,921857278,939173481
20140905,821221819,834056371
20140906,571948641,582517716
20140907,619938001,666986338
20140908,480000000,600000000
20140909,1034516380,1048471810
20140910,980528786,998207190
20140911,921857278,939173481
20140912,821221819,834056371
20140913,571948641,582517716
20140914,619938001,666986338
20140915,1031064940,1121867055
20140916,1034516380,1048471810
20140917,980528786,998207190
20140918,921857278,939173481
20140919,821221819,834056371
20140920,571948641,582517716
20140921,619938001,666986338
20140922,1031064940,1121867055
20140923,1034516380,1048471810
20140924,980528786,998207190
20140925,921857278,939173481
20140926,821221819,834056371
20140927,571948641,582517716
20140928,865500630,955642120
20140929,1031064940,1121867055
20140930,900000000,900000000
