20140901,318578897,348200579
20140902,307491357,326969858
20140903,317240745,322953419
20140904,307882159,303194787
20140905,241513150,282132134
20140906,176317869,207008169
20140907,179411478,216090411
20140908,318495696,348200579
20140909,307410479,326969858
20140910,317162127,322953419
20140911,307805737,303194787
20140912,241438863,282132134
20140913,176245657,207008169
20140914,179341284,216090411
20140915,318427462,348200579
20140916,307344151,326969858
20140917,317097652,322953419
20140918,307743063,303194787
20140919,241377940,282132134
20140920,176186436,207008169
20140921,179283717,216090411
20140922,318371503,348200579
20140923,307289756,326969858
20140924,317044776,322953419
20140925,307691664,303194787
20140926,241327977,282132134
20140927,176137868,207008169
20140928,179236506,216090411
20140929,318325611,348200579
20140930,307245146,326969858
