20140901,316301743,364562026
20140902,291726729,335238228
20140903,295128080,330183527
20140904,273460608,305024063
20140905,239241032,280620581
20140906,169660769,214235142
20140907,171716497,215003600
20140908,266430019,318829564
20140909,293699727,336208595
20140910,296553033,331270095
20140911,272865972,306207337
20140912,241076733,281884339
20140913,169435341,215565882
20140914,172390844,216390085
20140915,316273472,366825646
20140916,293441127,337680083
20140917,296392915,332773716
20140918,273121105,307737701
20140919,240797618,283436959
20140920,169583671,217137024
20140921,172335348,217976643
20140922,316300200,368425032
20140923,293565808,339290147
20140924,296488544,334392665
20140925,273120888,309364045
20140926,240905310,285069458
20140927,169594435,218774645
20140928,226943908,307957926
20140929,316327655,370070464
20140930,293568454,340938530
