20140901,313320130,354416929
20140902,303558045,332930316
20140903,299011020,311541703
20140904,295328878,310320684
20140905,227287231,284437604
20140906,167030609,200081614
20140907,164401795,216703258
20140908,313320130,354416929
20140909,303558045,332930316
20140910,299011020,311541703
20140911,295328878,310320684
20140912,227287231,284437604
20140913,167030609,200081614
20140914,164401795,216703258
20140915,313320130,354416929
20140916,303558045,332930316
20140917,299011020,311541703
20140918,295328878,310320684
20140919,227287231,284437604
20140920,167030609,200081614
20140921,164401795,216703258
20140922,313320130,354416929
20140923,303558045,332930316
20140924,299011020,311541703
20140925,295328878,310320684
20140926,227287231,284437604
20140927,167030609,200081614
20140928,164401795,216703258
20140929,313320130,354416929
20140930,303558045,332930316
