20140901,317340854,373967838
20140902,284614953,340805745
20140903,286949792,350100173
20140904,257670423,311545165
20140905,245526991,292339595
20140906,167135791,231263250
20140907,170091764,226993698
20140908,266430019,318829564
20140909,290533946,343716844
20140910,291224652,353359876
20140911,255886514,315094989
20140912,251034095,296130870
20140913,166459506,235255470
20140914,172114807,231153153
20140915,317256040,380758699
20140916,289758146,348131309
20140917,290744299,357870740
20140918,256651914,319686080
20140919,250196751,300788729
20140920,166904497,239968897
20140921,171948317,235912825
20140922,317336226,385556858
20140923,290132188,352961500
20140924,291031184,362727588
20140925,256651264,324565113
20140926,250519825,305686226
20140927,166936790,244881760
20140928,226943908,307957926
20140929,317418589,390493152
20140930,290140128,357906651
