20140901,304881290,339508614
20140902,290587965,287603464
20140903,262856030,277331657
20140904,255600066,270925164
20140905,216680003,226892071
20140906,146121229,156306663
20140907,151418291,173431768
20140908,144694162,178906311
20140909,286737875,292559708
20140910,259005939,282287901
20140911,251749975,275881408
20140912,212829913,231848315
20140913,142271138,161262907
20140914,147568200,178388012
20140915,297181109,349421102
20140916,282887784,297515952
20140917,255155849,287244144
20140918,247899884,280837652
20140919,208979822,236804559
20140920,138421047,166219151
20140921,143718109,183344255
20140922,293331018,354377345
20140923,279037693,302472196
20140924,251305758,292200388
20140925,244049794,285793896
20140926,205129731,241760803
20140927,134570957,171175394
20140928,218113125,295229334
20140929,289480928,359333589
20140930,275187603,307428439
