20140901,378598458,287749390
20140902,370804887,250519312
20140903,346560300,254303395
20140904,331674086,254440865
20140905,280639291,212558213
20140906,185045000,144659308
20140907,201841733,156622311
20140908,372095136,283156712
20140909,364435437,246520852
20140910,340607309,250244538
20140911,325976800,250379814
20140912,275818648,209165638
20140913,181866416,142350446
20140914,198374625,154122511
20140915,365703523,278637336
20140916,358175398,242586209
20140917,334756574,246250463
20140918,320377379,246383580
20140919,271080812,205827210
20140920,178742430,140078435
20140921,194967072,151662610
20140922,359421701,274190092
20140923,352022890,238714366
20140924,329006339,242320136
20140925,314874141,242451128
20140926,266424359,202542066
20140927,175672107,137842687
20140928,191618053,149241970
20140929,353247785,269813830
20140930,345976066,234904321
