20140901,411532719,703428665
20140902,414402710,603287451
20140903,384059962,609264479
20140904,360783291,585398972
20140905,340663689,523931897
20140906,239462092,339197120
20140907,234137525,419834876
20140908,411468415,703428665
20140909,414343123,603287451
20140910,384004745,609264479
20140911,360732125,585398972
20140912,340616276,523931897
20140913,239418157,339197120
20140914,234096812,419834876
20140915,411430689,703428665
20140916,414308164,603287451
20140917,383972351,609264479
20140918,360702106,585398972
20140919,340588459,523931897
20140920,239392381,339197120
20140921,234072927,419834876
20140922,411408556,703428665
20140923,414287654,603287451
20140924,383953345,609264479
20140925,360684495,585398972
20140926,340572140,523931897
20140927,239377258,339197120
20140928,234058914,419834876
20140929,411395570,703428665
20140930,414275621,603287451
