20140901,304350171,326379353
20140902,299489112,292300613
20140903,271447014,304250612
20140904,259538931,289170549
20140905,240980173,255341777
20140906,148612705,168052545
20140907,169166877,203548136
20140908,291828301,344656349
20140909,288044332,306651310
20140910,265793548,314258468
20140911,256766744,299841104
20140912,238421771,262420474
20140913,165144698,193951792
20140914,170273015,208522888
20140915,291983074,350965628
20140916,288298670,313540781
20140917,265956710,321894246
20140918,256977091,306058788
20140919,238554119,268298933
20140920,165311794,199364261
20140921,170366699,214456643
20140922,292105711,357675260
20140923,288361747,318644515
20140924,266046691,327843807
20140925,257027642,311813711
20140926,238621902,274789345
20140927,165344999,206257958
20140928,170420679,221441034
20140929,292130257,364187719
20140930,288406272,325893885
