20140901,317979235,318160253
20140902,307412694,306367421
20140903,285942640,303286796
20140904,276018198,297587320
20140905,240337280,254528542
20140906,158654716,176842602
20140907,171729846,206708243
20140908,312188235,359754681
20140909,307425060,318225159
20140910,285954938,307259366
20140911,276030429,299087290
20140912,240349444,255184743
20140913,158666813,177239450
20140914,171741877,207059724
20140915,312200200,360090862
20140916,307436960,318541345
20140917,285966772,307565387
20140918,276042198,299390063
20140919,240361148,255484500
20140920,158678453,177537572
20140921,171753453,207357347
20140922,312211713,360388267
20140923,307448410,318838446
20140924,285978159,307862273
20140925,276053522,299686879
20140926,240372411,255781242
20140927,158689654,177834272
20140928,171764593,207654034
20140929,312222791,360684948
20140930,307459427,319135119
