20130701,27781480,8792437
20130702,46208493,1864574
20130703,43466645,6696363
20130704,48673054,2360434
20130705,43671355,2168151
20130706,28127890,3152041
20130707,15707751,2274215
20130708,19016756,6596061
20130709,71424210,17575574
20130710,35857408,2870656
20130711,27934559,3545794
20130712,36145244,9180778
20130713,15062944,77985438
20130714,29366548,10861958
20130715,84228391,9487572
20130716,26541204,14443954
20130717,37209387,57131262
20130718,64458090,6680942
20130719,49157459,11765644
20130720,30873710,10521990
20130721,39413192,13101109
20130722,43292606,16755131
20130723,37604605,16860125
20130724,32804462,33516350
20130725,23327982,28256146
20130726,25480357,12888494
20130727,29904105,11278117
20130728,16213835,9866175
20130729,51422021,22720933
20130730,33552161,13699725
20130731,48763640,12477041
20130801,64994353,30370363
20130802,32733747,8783808
20130803,18417303,6463325
20130804,34462571,6686401
20130805,55362760,10713164
20130806,61575245,15040445
20130807,36423501,14628991
20130808,51993030,16837088
20130809,32765266,18207801
20130810,26700059,34627944
20130811,28516995,11503469
20130812,51738328,29652300
20130813,54558947,12359938
20130814,55666028,15560452
20130815,28061354,30571614
20130816,26306173,21038958
20130817,21101870,11881238
20130818,26853726,6939276
20130819,60157554,19337177
20130820,61337100,14402927
20130821,45504508,13737485
20130822,33455135,19396963
20130823,65222855,15342716
20130824,15095652,12935432
20130825,28518228,11101889
20130826,51197898,32291554
20130827,84228648,25133676
20130828,31000557,25765546
20130829,42431406,39958643
20130830,79510142,18102003
20130831,50136859,26150959
20130901,21755679,10120966
20130902,77856366,23555770
20130903,44622868,59774211
20130904,41536491,34242442
20130905,56892542,17074270
20130906,44233256,38588506
20130907,22248136,20707426
20130908,25103254,19309073
20130909,48636185,26668995
20130910,80139523,22163179
20130911,44816733,33487453
20130912,68751647,27102751
20130913,42024224,36640567
20130914,33467264,37203448
20130915,66593483,17093246
20130916,73998324,43963697
20130917,60483837,33192274
20130918,55992734,19102347
20130919,26524800,15304495
20130920,22634014,28987909
20130921,14489694,10905296
20130922,60744795,26026381
20130923,91112047,33304470
20130924,63361921,39864067
20130925,77274394,26818967
20130926,47266217,39420107
20130927,76892217,31269478
20130928,52993671,38946493
20130929,53111053,63369748
20130930,38351854,64067312
20131001,16318853,10668589
20131002,20312556,12609782
20131003,12073338,16463553
20131004,19450182,10877667
20131005,15864323,18777503
20131006,21533573,9047754
20131007,25260502,27848192
20131008,168614951,106392890
20131009,67917983,49253613
20131010,91599606,111229375
20131011,101759338,26859862
20131012,51091986,40587671
20131013,48121566,27071849
20131014,173690670,29958759
20131015,91611459,42032856
20131016,132370327,21270175
20131017,77086247,37562981
20131018,78364266,48202748
20131019,68143576,19464806
20131020,45444879,27368899
20131021,80393965,48669534
20131022,133364850,28467707
20131023,80356584,94415360
20131024,74437624,64099726
20131025,99562087,40758691
20131026,109497540,24062715
20131027,32511595,24554036
20131028,158886543,105574638
20131029,121062424,57781451
20131030,161027538,130442092
20131031,99937901,92927101
20131101,156869063,39742849
20131102,63893154,67559444
20131103,73981819,33800236
20131104,104781132,69248086
20131105,136685936,113753673
20131106,175031958,94510922
20131107,176513427,117655432
