20130701,22794356,8386476
20130702,27111176,1040725
20130703,22603376,8369441
20130704,52010236,5044734
20130705,10799696,1962395
20130706,26515206,2391293
20130707,17928332,545028
20130708,36579689,3416529
20130709,72166699,13393692
20130710,28460280,1885347
20130711,25598973,10871299
20130712,51979581,11086622
20130713,15740164,77638830
20130714,43295809,2486883
20130715,41235287,7362790
20130716,29592570,14151391
20130717,53152863,8261619
20130718,33944525,6613958
20130719,50362651,10983242
20130720,12561497,3381548
20130721,44524818,9845777
20130722,22079718,7866455
20130723,27982109,15985838
20130724,28760162,9523785
20130725,33547834,17296235
20130726,37669579,13036886
20130727,23367261,13223092
20130728,19077199,10520893
20130729,41051911,15733684
20130730,32459393,14172118
20130731,42735903,13328364
20130801,92821221,21316653
20130802,58705834,19135514
20130803,22087708,8480110
20130804,25515713,5997479
20130805,68300696,12012637
20130806,46782223,22729071
20130807,31679004,14782070
20130808,46036228,15342170
20130809,42489014,26795371
20130810,38663282,32997917
20130811,29253107,19251977
20130812,55584596,32417559
20130813,55890009,19762389
20130814,50014359,16620500
20130815,52668915,51709896
20130816,44049210,17694344
20130817,22739925,9625835
20130818,34241577,18623396
20130819,84379065,24619541
20130820,39848113,12323712
20130821,75391545,31617636
20130822,31373481,21122048
20130823,72690036,19865848
20130824,25146259,10301227
20130825,25044884,15903115
20130826,34967713,21788289
20130827,42586102,27274261
20130828,51132458,30209601
20130829,29820587,34792467
20130830,49873147,15585193
20130831,36843205,13805188
20130901,69960429,17064911
20130902,68241848,25112708
20130903,60372911,38701488
20130904,49513788,20443808
20130905,31437565,14858912
20130906,41871385,39158894
20130907,30541111,21183498
20130908,37299468,29992027
20130909,58151510,64324071
20130910,72843364,27650347
20130911,53416826,20768845
20130912,43177313,25796491
20130913,46776184,22522576
20130914,34048781,37830956
20130915,69594543,47272531
20130916,103338251,13826968
20130917,62234385,33536204
20130918,44708625,45148279
20130919,36720298,14547307
20130920,19974374,39746315
20130921,28698649,22036248
20130922,118703075,30378725
20130923,65800022,48735319
20130924,51790068,35120565
20130925,50691367,22193406
20130926,56460119,43298059
20130927,90458937,48929846
20130928,34028690,48511106
20130929,51082475,41330988
20130930,57020515,32499754
20131001,19747728,14587010
20131002,30012066,17059961
20131003,25037397,16349249
20131004,15984553,8549745
20131005,20598990,15605249
20131006,22787389,16060138
20131007,48457180,42697834
20131008,116446881,54350851
20131009,112528856,40093913
20131010,104470170,52816543
20131011,72259216,53972281
20131012,79256076,18926635
20131013,72730382,18540964
20131014,197973431,58086894
20131015,145948721,55591686
20131016,85273719,48179544
20131017,95165826,58109826
20131018,60849908,63544516
20131019,75664163,27746890
20131020,54413339,30178583
20131021,178882226,74500052
20131022,95994921,32094621
20131023,123236062,131542045
20131024,124943594,64169034
20131025,88911210,79174141
20131026,69129858,41249403
20131027,64996880,43988733
20131028,183675850,116680460
20131029,221175490,51536127
20131030,118792133,94544551
20131031,120167455,58765310
20131101,127592061,29075913
20131102,116348008,56721667
20131103,101733082,63730364
20131104,87676618,55629400
20131105,173530079,124660962
20131106,164759631,88301712
20131107,209108024,111727241
20131108,152724334,87343309
20131109,151815664,89713872
20131110,165555293,78046514
20131111,130149190,231079781
20131112,256836101,60089548
20131113,132319638,55588940
20131114,171816174,93134768
20131115,154241597,56739741
20131116,102626905,44405812
20131117,173280460,105964735
20131118,217986007,159582481
20131119,232828317,140835408
20131120,196959523,116222429
20131121,208131440,79519600
20131122,127743786,131130852
20131123,81108357,51147407
20131124,59171064,47420628
20131125,216890176,115349629
20131126,203869420,81563181
20131127,144823663,113474163
20131128,242341596,103949587
20131129,154619291,80990216
20131130,90317080,44954667
20131201,142918048,69634558
20131202,211266259,87750150
20131203,339818283,107550856
20131204,213001017,64099488
20131205,327335012,127974478
20131206,124851780,74161010
20131207,170018707,74586698
20131208,135090062,146335729
20131209,167707932,207001868
20131210,210420849,144767787
20131211,187700152,71541784
20131212,250213485,139975682
20131213,245695898,96664571
20131214,89953997,86379174
20131215,175172543,91852109
20131216,237097663,222987230
20131217,249371618,143166704
20131218,335574121,106502887
20131219,192474712,144571326
20131220,172918803,240193218
20131221,151957152,153359972
20131222,100614048,97539216
20131223,247526821,211091913
20131224,243561284,216352068
20131225,229341420,185839891
20131226,311704402,165906769
20131227,255413218,155383701
20131228,196866128,126411509
20131229,234687236,75718692
20131230,362825101,254528641
20131231,265958750,140031068
20140101,302938729,151173218
20140102,463799906,145446042
20140103,346398376,156497442
20140104,227512180,99015862
20140105,291735453,76792074
20140106,355514386,194565232
20140107,312552142,217764786
20140108,481834030,220972959
20140109,374928957,170021002
20140110,372445679,147369671
20140111,208629554,83841486
20140112,186493777,118444354
20140113,480559376,206821169
20140114,419670357,183316114
20140115,421025060,172858507
20140116,400717191,254316475
20140117,278357418,175837023
20140118,215289391,137251185
20140119,239674618,114769782
20140120,432318217,201522059
20140121,439594725,249404999
20140122,453614353,248309477
20140123,377686588,239058402
20140124,481418338,286825769
20140125,456714961,204380221
20140126,562036121,264243738
20140127,913922218,384457622
20140128,1041781766,309492870
20140129,953340989,282120704
20140130,308438099,133579191
20140131,105779183,65339208
20140201,91198064,57182992
20140202,75911390,51662803
20140203,107008118,67804717
20140204,112298674,48954770
20140205,158828773,78335839
20140206,314128422,177927878
20140207,583887070,389299006
20140208,417292278,196539442
20140209,397932223,257793692
20140210,812054421,423844754
20140211,729553141,312996789
20140212,771617493,256952656
20140213,730588727,286324661
20140214,599294750,239771310
20140215,254584471,142210483
20140216,431823640,196595594
20140217,591403084,348919224
20140218,674423105,280248695
20140219,699612262,257121554
20140220,442827940,331347311
20140221,400012219,212080707
20140222,372445291,140096810
20140223,465658767,208589177
20140224,691966366,371899666
20140225,711839960,543142324
20140226,679803263,396472920
20140227,695442895,397641545
20140228,413162621,318935791
20140301,247350419,260295278
20140302,303968703,198364060
20140303,558027247,517921273
20140304,483687191,416985911
20140305,474532784,337898130
20140306,423458792,379706460
20140307,435684867,207542591
20140308,243547365,176445851
20140309,264641541,330702440
20140310,554972289,386641158
20140311,416490345,423400391
20140312,395968514,364276487
20140313,325349753,452261899
20140314,290912907,300186335
20140315,231814876,297481432
20140316,244897481,146644556
20140317,353044178,481296890
20140318,369357880,396306986
20140319,298250213,365586318
20140320,334801325,299969474
20140321,322163972,272573895
20140322,179758390,252410453
20140323,156630165,207644659
20140324,356313139,498895000
20140325,321038858,368296634
20140326,327271846,381905586
20140327,253069452,495794767
20140328,234253008,347561604
20140329,209216336,325818440
20140330,221978410,211299485
20140331,383436672,470840070
20140401,413526252,385820897
20140402,490670433,386061838
20140403,375025444,308705410
20140404,273512249,210637803
20140405,171055732,108176356
20140406,176317932,150179601
20140407,217067731,209940606
20140408,406512565,343161299
20140409,383639924,284955142
20140410,426330874,238905936
20140411,270629837,216701548
20140412,272311985,217349943
20140413,187199709,161670918
20140414,361546530,392768161
20140415,375732454,362577780
20140416,429257430,369529866
20140417,337928006,224953162
20140418,260461467,253349165
20140419,196815307,161242640
20140420,174935014,166555688
20140421,362615341,282874195
20140422,395300927,264101905
20140423,266834273,303143778
20140424,263703312,254487115
20140425,297047932,275599261
20140426,224516774,169201614
20140427,262910793,237325232
20140428,279457814,379304803
20140429,322219648,263792125
20140430,240876691,276433038
20140501,177079750,116880349
20140502,172040210,133938617
20140503,211279641,182384230
20140504,305693369,354520093
20140505,378523593,309999251
20140506,397363792,326719077
20140507,360853601,331429409
20140508,345873106,371787095
20140509,271647829,169024400
20140510,147169553,140022023
20140511,275109929,158432093
20140512,283987888,369012934
20140513,316922946,285009643
20140514,278964326,315092169
20140515,291571584,283237743
20140516,249842276,232173794
20140517,190657636,224830102
20140518,210674816,168472467
20140519,300888485,445704264
20140520,322112692,291359547
20140521,293515297,279379863
20140522,251231881,254591255
20140523,238746788,254532417
20140524,223582563,207286156
20140525,150185726,202957940
20140526,347827420,332341810
20140527,309308550,236487868
20140528,335212155,256444773
20140529,289436490,303233623
20140530,250399182,270230948
20140531,183826697,145147960
20140601,209949072,198419721
20140602,182172333,140790891
20140603,297486585,463328636
20140604,377338568,252344317
20140605,379581333,277957473
20140606,267157329,286958454
20140607,157507097,149934716
20140608,213684454,183039777
20140609,300425230,278201118
20140610,350320878,292679973
20140611,305159374,326414388
20140612,248392892,302944394
20140613,268500071,205305501
20140614,204538016,140637582
20140615,194732351,272993744
20140616,386655938,392266289
20140617,301579736,313272407
20140618,306500122,335188339
20140619,265698030,374932126
20140620,252941720,390720589
20140621,152166367,183132860
20140622,175354498,181665666
20140623,243229080,484880380
20140624,298993932,497296648
20140625,320690437,472365521
20140626,276031070,368823858
20140627,211322533,363852204
20140628,151176177,192027925
20140629,190590217,299077692
20140630,393866960,569057246
20140701,399869530,324679720
20140702,376828803,426424386
20140703,266909769,361969175
20140704,231615587,250101790
20140705,193309786,176928217
20140706,184934752,172324586
20140707,360275917,333069710
20140708,221055313,270999209
20140709,317831222,425647886
20140710,300988193,319434854
20140711,277726244,257762393
20140712,172947790,183645372
20140713,177031673,134454614
20140714,312665686,312815640
20140715,302736262,295933331
20140716,332079433,312490588
20140717,283288524,295241314
20140718,209888504,239734186
20140719,179263460,196617756
20140720,171887433,229056601
20140721,231336817,340427240
20140722,290093663,458278017
20140723,342324622,436777522
20140724,211709029,391113447
20140725,230493205,217326615
20140726,143133894,146386001
20140727,145158478,180755663
20140728,274886069,353260909
20140729,266853074,209586377
20140730,257683179,305759455
20140731,273037963,389094048
20140801,282941958,256875372
20140802,148250728,156922841
20140803,175267008,170652036
20140804,329138428,282650723
20140805,260494969,247548138
20140806,251373145,259156482
20140807,209602156,284433526
20140808,264521028,297883745
20140809,172626445,168154948
20140810,189419889,127801709
20140811,336857304,277393177
20140812,296865284,264090972
20140813,309421689,306916090
20140814,253378761,274830374
20140815,272369913,250730336
20140816,213690683,135339491
20140817,176938309,211528613
20140818,344345190,263571841
20140819,365521671,235071362
20140820,325647065,293568330
20140821,263170018,292898437
20140822,225532493,270010400
20140823,158102556,212875062
20140824,146245553,205343218
20140825,305934350,314260847
20140826,236028276,394235044
20140827,278052982,398496682
20140828,345385032,405178444
20140829,279439083,278108768
20140830,209767730,262824279
20140831,270435380,213645604
