20130701,25503309,4987627
20130702,38599937,2114518
20130703,43553901,2540885
20130704,80902990,6066635
20130705,33860591,2657105
20130706,32191616,3475754
20130707,9133464,564134
20130708,33931825,3386894
20130709,74923922,6548137
20130710,32017607,5886912
20130711,24855890,7878485
20130712,14544946,5114150
20130713,13401761,77640231
20130714,39844577,8248672
20130715,41190414,5653149
20130716,33567790,12175775
20130717,46255170,6081688
20130718,21107790,8186828
20130719,31793348,8138651
20130720,27143973,3670109
20130721,21667302,4390286
20130722,40549035,7595922
20130723,27470519,10668557
20130724,27124208,9000375
20130725,46249783,13781572
20130726,12380057,11118431
20130727,27965623,4072748
20130728,16510183,12551158
20130729,41889995,17623870
20130730,31801734,10417825
20130731,41162487,16083258
20130801,81464460,11144090
20130802,19886873,5625984
20130803,33288322,3183992
20130804,22220327,4382905
20130805,46265548,14762870
20130806,30657363,26833453
20130807,40748609,34787820
20130808,70579273,9218205
20130809,45747596,22840532
20130810,7941017,17478582
20130811,22998410,25019128
20130812,34645039,29944567
20130813,52189315,16925317
20130814,27848256,15043246
20130815,37075654,11903806
20130816,28996188,7791613
20130817,16463988,8475323
20130818,40031047,5382828
20130819,97208922,23809223
20130820,106916125,10926055
20130821,24287643,20908027
20130822,68014233,16465988
20130823,26947523,16226419
20130824,24224610,8910449
20130825,19409617,11599240
20130826,36996208,26385150
20130827,35587671,40078813
20130828,19296006,41756967
20130829,40302406,23566081
20130830,41675303,8418679
20130831,31984515,18717196
20130901,42033936,20608978
20130902,73653866,13008120
20130903,58916451,18010858
20130904,70713120,28307176
20130905,58869896,38976856
20130906,49616790,54545015
20130907,45824828,26395388
20130908,27691323,16326018
20130909,39581594,56350023
20130910,88729632,18776123
20130911,41703018,45683548
20130912,41113057,31251355
20130913,49320197,25274704
20130914,25714310,27596590
20130915,20961999,43551601
20130916,99306217,40077981
20130917,64281907,36680699
20130918,39468505,25504148
20130919,29446299,3623093
20130920,17160950,24155295
20130921,52062488,15746720
20130922,52216946,17933511
20130923,55060079,31222714
20130924,76685824,32143314
20130925,69309178,25416186
20130926,76911906,31144621
20130927,87615929,35625326
20130928,41406678,30537822
20130929,35502224,50162348
20130930,50198626,21662830
20131001,15693341,10955976
20131002,18129235,14235761
20131003,20813437,22675135
20131004,12582411,13955187
20131005,14900031,21148427
20131006,18192873,19194343
20131007,38481289,16409314
20131008,175281667,157331633
20131009,81157505,66464424
20131010,78112392,24640258
20131011,100546727,55938931
20131012,128034050,32394331
20131013,51392022,12873777
20131014,88009031,41253851
20131015,59240742,43956411
20131016,141432784,32100321
20131017,81449192,47292132
20131018,58659899,105192264
20131019,68636657,19941587
20131020,57421845,31845510
20131021,99951553,59572597
20131022,114361010,35428475
20131023,113968905,52356072
20131024,119082993,44466823
20131025,82937338,45309431
20131026,54711993,34036067
20131027,46240083,32255220
20131028,141784745,76785461
20131029,117897620,69056590
20131030,131914258,50727984
20131031,80460996,51256397
20131101,81609517,49607933
20131102,53700181,57306100
20131103,96038823,53253283
20131104,148025871,61825618
20131105,141706102,106464523
20131106,239472449,74594676
20131107,269218798,119308429
20131108,219333904,81889151
20131109,137909899,124544374
20131110,182821524,58754553
20131111,169078973,230977669
20131112,148834358,49966669
20131113,107266124,42909508
20131114,154578658,64557578
20131115,121603201,50523049
20131116,73465673,26905754
20131117,120815872,58983849
20131118,169279395,82786016
20131119,152167205,85907675
20131120,172841510,75251290
20131121,178088596,66282749
20131122,114421564,146095718
20131123,96578503,40572521
20131124,68982715,46093365
20131125,214232204,96546794
20131126,154250453,79865618
20131127,166696609,93788952
20131128,142697616,58837304
20131129,133837166,72073280
20131130,194741971,89409203
20131201,136608219,63129577
20131202,226255513,91102842
20131203,201182394,118932721
20131204,169243204,72828849
20131205,261035587,131771325
20131206,123956408,68232233
20131207,146838639,59240238
20131208,125296658,102921139
20131209,169045881,78967077
20131210,238386799,112182980
20131211,220910956,161718851
20131212,267366609,95338624
20131213,197084349,95408712
20131214,90152932,93412098
20131215,178693764,48984540
20131216,283145654,204695273
20131217,291430694,144022103
20131218,307864774,187867986
20131219,170499852,199422202
20131220,166279473,223750761
20131221,116398727,86371390
20131222,136111753,98102702
20131223,231594902,239851264
20131224,353176030,206204199
20131225,251124841,179028898
20131226,332403055,212974673
20131227,222485853,131679629
20131228,151529066,98104129
20131229,156328220,153865040
20131230,386582770,136832272
20131231,335361518,127422613
20140101,272883342,71998298
20140102,398899671,83948915
20140103,295384169,138254214
20140104,185499424,102730941
20140105,275417100,88463406
20140106,389180783,136971326
20140107,316343704,356267858
20140108,491535326,186301933
20140109,317152552,179934415
20140110,305353538,137968044
20140111,237397462,106818029
20140112,246562722,98826066
20140113,504486283,201676247
20140114,328496212,170966763
20140115,380336197,167963746
20140116,412846833,229671860
20140117,345122269,243800822
20140118,178814270,130390535
20140119,195658246,123860319
20140120,496621475,205130704
20140121,335045803,189885932
20140122,434261049,229775425
20140123,365385860,212108086
20140124,539640718,271897472
20140125,328696447,222429078
20140126,595780414,212595927
20140127,816644117,245838232
20140128,949506143,278215798
20140129,993080421,156903091
20140130,276949245,78247678
20140131,112318206,55070875
20140201,94202237,41273293
20140202,72021156,56717004
20140203,111947940,59424132
20140204,122188876,94737813
20140205,195087265,81438995
20140206,191626672,144834116
20140207,497550336,325586521
20140208,456888522,171106069
20140209,423026480,187937271
20140210,803382213,380169957
20140211,679010884,273113275
20140212,598291866,243541685
20140213,699680525,302692498
20140214,561090222,285404823
20140215,302057545,134793668
20140216,490164425,172338974
20140217,604556913,351560993
20140218,522918315,279093114
20140219,658154230,410226458
20140220,446684465,329713764
20140221,537665589,261823449
20140222,328136617,133609242
20140223,429705058,158381425
20140224,649128724,351645548
20140225,583150008,495173867
20140226,597065555,365398708
20140227,596522940,412489888
20140228,418263144,341633924
20140301,295488471,251387778
20140302,290409393,221718061
20140303,569534391,483542005
20140304,591429490,395545357
20140305,422793908,299433520
20140306,391912636,378045259
20140307,359082692,227105628
20140308,230965072,186080783
20140309,262761311,298526437
20140310,397830605,428713397
20140311,429381887,282366562
20140312,358013833,345836935
20140313,334701177,263111618
20140314,327035440,253570149
20140315,227971334,260677276
20140316,269584972,293542339
20140317,500594732,302271795
20140318,304423333,320370561
20140319,301269888,338382956
20140320,363746071,346879413
20140321,243688777,228577145
20140322,217902168,259079400
20140323,200684558,313931067
20140324,387969499,368608060
20140325,349079281,339176712
20140326,454718954,379754638
20140327,281794434,355834578
20140328,241941187,331339388
20140329,215323782,185541865
20140330,172328837,285047279
20140331,369549908,649188288
20140401,517460503,318622735
20140402,457069013,382649229
20140403,311777142,214219958
20140404,282680007,219828453
20140405,208149675,130984886
20140406,188378092,174635278
20140407,230879964,229437060
20140408,340143657,205983316
20140409,377665449,313977605
20140410,416176330,236876042
20140411,297027952,246234665
20140412,177272396,207909434
