20130701,26481789,2152340
20130702,42294741,2001122
20130703,37481514,4923845
20130704,46480475,5802023
20130705,27914661,4614571
20130706,9320471,4621792
20130707,16340565,2171033
20130708,33109478,2164211
20130709,27447384,11549535
20130710,28786779,2472142
20130711,24112614,5622480
20130712,9743854,5544401
20130713,13307972,3920657
20130714,18687210,11098415
20130715,28931257,8481154
20130716,28701991,5585237
20130717,18964962,9768862
20130718,16796132,12790472
20130719,37307580,9126069
20130720,7946372,8779640
20130721,34321059,16677903
20130722,34189461,9423758
20130723,41439909,9012389
20130724,21113819,18882958
20130725,54303049,14518142
20130726,49279621,18545862
20130727,21954513,11261632
20130728,18970799,4783549
20130729,63912432,21478364
20130730,62044921,6982141
20130731,38855752,25585673
20130801,45347529,10778086
20130802,23698621,19478895
20130803,34064051,7660785
20130804,20917886,8619526
20130805,50680900,16674930
20130806,46103595,15318045
20130807,72167413,8593720
20130808,72760041,20656041
20130809,44966327,14723142
20130810,25113418,22305845
20130811,19330387,8679812
20130812,75995968,34005085
20130813,52175757,43039866
20130814,40787984,22713486
20130815,45965280,32078490
20130816,28830396,21298829
20130817,23871279,4631752
20130818,28233287,11295925
20130819,35984291,22683870
20130820,96354829,21248378
20130821,65405509,16057816
20130822,40937069,15204166
20130823,30550310,29285900
20130824,22445432,12166018
20130825,26095192,19648863
20130826,69063295,22357172
20130827,52645399,28407021
20130828,53395514,56872176
20130829,35766107,38743858
20130830,47229180,22328700
20130831,42493396,18275209
20130901,58061843,17120383
20130902,91160849,32979319
20130903,59880289,36954011
20130904,62540522,36508698
20130905,49752100,46734034
20130906,52808963,48617098
20130907,26260583,32862292
20130908,33732499,35429385
20130909,101062548,67494001
20130910,71262139,28563346
20130911,51701716,52526419
20130912,55029723,24041970
20130913,44654488,18338172
20130914,27923126,43464240
20130915,25565454,41569749
20130916,86070235,33681493
20130917,73567293,52638035
20130918,48055141,19663705
20130919,32380534,11589266
20130920,28621522,19889085
20130921,26187852,14325323
20130922,54982790,22435321
20130923,68262582,40412834
20130924,69040060,45196990
20130925,61798915,38612405
20130926,78303257,58796978
20130927,42562246,48297957
20130928,37096037,43544169
20130929,70435379,57418774
20130930,48376162,48620304
20131001,21717377,13515116
20131002,17921817,11091881
20131003,28171948,16792492
20131004,33789034,32913393
20131005,12394137,12853713
20131006,20311685,30000100
20131007,38589582,19888178
20131008,96082474,45195492
20131009,52907624,35173758
20131010,98777729,52380770
20131011,86930751,36977158
20131012,126635042,37803430
20131013,57461431,23313094
20131014,82252416,35732354
20131015,135226796,53023140
20131016,94971632,33085648
20131017,105788975,32185961
20131018,65801812,113248470
20131019,53753488,23968606
20131020,48959214,20580254
20131021,80279110,45783838
20131022,92601606,32306909
20131023,109862791,59211115
20131024,115894947,57699890
20131025,83645857,62050997
20131026,104838377,24255082
20131027,64543968,32861748
20131028,109441116,86105840
20131029,144128441,38515477
20131030,119990701,65714818
20131031,117852665,75881075
20131101,107440031,47201726
20131102,65745603,43116271
20131103,104284814,36148781
20131104,164483199,56917077
20131105,222201781,95534872
20131106,255918547,74582383
20131107,249517368,109512351
20131108,215537881,78620528
20131109,107327553,120120150
20131110,156598795,83343685
20131111,161643624,198968328
20131112,190346670,94386072
20131113,212594368,73389718
20131114,178069710,99304497
20131115,148856634,71547069
20131116,86623718,35441721
20131117,157701311,90301074
20131118,162727453,104784006
20131119,220537530,110649053
20131120,157838567,91775390
20131121,199234441,60750847
20131122,108779561,123155341
20131123,105963281,64879206
20131124,117213050,51810128
20131125,213533754,77481791
20131126,195305629,71719036
20131127,160432298,104517983
20131128,189831252,66396285
20131129,131245502,100114155
20131130,90562154,83752724
20131201,150349426,107696226
20131202,236163135,159047916
20131203,231305364,120018391
20131204,243214869,97016215
20131205,189287891,106748336
20131206,137704321,87109702
20131207,117545769,71519098
20131208,170109388,102227092
20131209,154205272,74751383
20131210,211410452,108535901
20131211,271770155,175514355
20131212,240439545,125915528
20131213,204702561,76305197
20131214,110566524,83270990
20131215,159088500,117746372
20131216,231330690,112900415
20131217,198342665,187706125
20131218,206250373,212117513
20131219,194032541,158276383
